조사번호,조사지역,주구분,조사일자,시간대,X좌표,Y좌표,행정구역명,날씨,남자10대,남자20대,남자30대,남자40대,남자50대,여자10대,여자20대,여자30대,여자40대,여자50대
8323,대명4동 유동인구 조사 A지점(성당시장 입구),주말,2010-11-13,12시~13시까지,451928,361322,대구광역시 남구 대명4동,맑음,16,12,32,30,36,10,16,36,42,36
8323,대명4동 유동인구 조사 A지점(성당시장 입구),주말,2010-11-13,19시~20시까지,451928,361322,대구광역시 남구 대명4동,맑음,8,22,30,32,24,10,24,50,36,30
8324,SK텔레콤앞,주중,2010-10-26,12시~13시까지,439110,388119,경상북도 구미시 인동동,맑음,0,51,27,12,15,3,33,90,36,6
8324,SK텔레콤앞,주중,2010-10-26,19시~20시까지,439110,388119,경상북도 구미시 인동동,맑음,94,34,24,34,0,78,76,28,44,4
8324,SK텔레콤앞,주말,2010-10-30,12시~13시까지,439110,388119,경상북도 구미시 인동동,맑음,75,15,15,18,6,69,27,66,15,9
8324,SK텔레콤앞,주말,2010-10-30,19시~20시까지,439110,388119,경상북도 구미시 인동동,맑음,126,114,60,66,15,102,132,90,51,21
8325,센츄리호텔앞,주중,2010-10-28,12시~13시까지,436423,389936,경상북도 구미시 임수동,맑음,0,39,75,51,6,0,21,0,9,0
8325,센츄리호텔앞,주중,2010-10-28,19시~20시까지,436423,389936,경상북도 구미시 임수동,맑음,12,9,24,15,24,0,9,12,12,0
8325,센츄리호텔앞,주말,2010-11-06,12시~13시까지,436423,389936,경상북도 구미시 임수동,맑음,3,20,15,46,6,3,9,6,13,0
8325,센츄리호텔앞,주말,2010-11-06,19시~20시까지,436423,389936,경상북도 구미시 임수동,맑음,0,16,12,8,4,0,0,4,3,2
8326,마라아동청소년상담센터,주중,2010-11-11,12시~13시까지,320794,359484,전라북도 전주시 서신동,맑음,24,40,30,60,52,36,36,54,60,78
8326,마라아동청소년상담센터,주중,2010-11-11,19시~20시까지,320794,359484,전라북도 전주시 서신동,맑음,122,60,40,30,28,82,54,34,36,52
8326,마라아동청소년상담센터,주말,2010-11-13,12시~13시까지,320794,359484,전라북도 전주시 서신동,맑음,66,30,10,40,20,46,80,30,50,26
8326,마라아동청소년상담센터,주말,2010-11-13,19시~20시까지,320794,359484,전라북도 전주시 서신동,맑음,78,34,12,18,24,118,82,36,40,72
8327,장성역 앞 훼미리마트 사거리,주중,2010-11-30,12시~13시까지,289379,300758,전라남도 장성군 장성읍,흐림,20,25,16,27,55,73,43,20,39,49
8327,장성역 앞 훼미리마트 사거리,주중,2010-11-30,19시~20시까지,289379,300758,전라남도 장성군 장성읍,흐림,45,54,15,38,47,48,39,22,20,26
8327,장성역 앞 훼미리마트 사거리,주말,2010-11-20,12시~13시까지,289379,300758,전라남도 장성군 장성읍,맑음,58,16,18,37,53,79,27,20,36,48
8327,장성역 앞 훼미리마트 사거리,주말,2010-11-20,19시~20시까지,289379,300758,전라남도 장성군 장성읍,맑음,29,48,12,24,21,50,38,15,38,31
8328,새마을금고앞,주중,2010-11-02,12시~13시까지,322108,469315,충청남도 천안시 백석동,맑음,25,15,5,21,18,22,2,16,23,0
8328,새마을금고앞,주중,2010-11-02,19시~20시까지,322108,469315,충청남도 천안시 백석동,맑음,31,3,31,20,6,21,15,33,15,5
8328,새마을금고앞,주말,2010-11-07,12시~13시까지,322108,469315,충청남도 천안시 백석동,맑음,6,12,18,36,24,2,30,30,24,12
8328,새마을금고앞,주말,2010-11-07,19시~20시까지,322108,469315,충청남도 천안시 백석동,맑음,108,24,54,24,24,48,65,30,54,12
8329,롯데리아앞,주중,2010-11-02,12시~13시까지,322154,469405,충청남도 천안시 백석동,맑음,11,15,10,12,5,3,12,39,10,2
8329,롯데리아앞,주중,2010-11-02,19시~20시까지,322154,469405,충청남도 천안시 백석동,맑음,7,37,33,18,12,5,25,26,30,16
8329,롯데리아앞,주말,2010-11-07,12시~13시까지,322154,469405,충청남도 천안시 백석동,맑음,6,18,24,30,12,4,18,30,60,18
8329,롯데리아앞,주말,2010-11-07,19시~20시까지,322154,469405,충청남도 천안시 백석동,맑음,144,48,24,6,12,24,54,6,30,6
8330,산림조합 앞,주중,2010-11-02,12시~13시까지,439372,250618,경상남도 통영시 북신동,맑음,18,24,12,36,96,14,20,42,64,72
8330,산림조합 앞,주중,2010-11-02,19시~20시까지,439372,250618,경상남도 통영시 북신동,맑음,204,26,62,28,86,96,42,64,84,102
8330,산림조합 앞,주말,2010-11-06,12시~13시까지,439372,250618,경상남도 통영시 북신동,맑음,642,10,28,42,72,326,6,42,34,98
8330,산림조합 앞,주말,2010-11-06,19시~20시까지,439372,250618,경상남도 통영시 북신동,맑음,64,18,68,86,128,68,32,38,72,108
8331,A지점(훼미리마트 앞 삼거리),주중,2010-10-14,12시~13시까지,317656,582824,경기도 양주시 덕정동,비,0,7,3,7,20,1,32,26,14,12
8331,A지점(훼미리마트 앞 삼거리),주중,2010-10-14,19시~20시까지,317656,582824,경기도 양주시 덕정동,비,3,9,7,14,26,5,42,35,20,18
8331,A지점(훼미리마트 앞 삼거리),주말,2010-10-16,12시~13시까지,317656,582824,경기도 양주시 덕정동,흐림,3,10,6,11,25,6,40,37,17,17
8331,A지점(훼미리마트 앞 삼거리),주말,2010-10-16,19시~20시까지,317656,582824,경기도 양주시 덕정동,흐림,6,12,10,12,31,10,49,43,21,20
8332,A지점,주중,2010-10-27,12시~13시까지,393792,526015,강원도 원주시 무실동,맑음,10,1,11,3,4,2,4,19,9,11
8332,A지점,주중,2010-10-27,19시~20시까지,393792,526015,강원도 원주시 무실동,맑음,24,15,23,18,1,22,26,21,16,7
8332,A지점,주말,2010-10-31,12시~13시까지,393792,526015,강원도 원주시 무실동,맑음,25,16,16,6,7,26,13,27,25,15
8332,A지점,주말,2010-10-31,19시~20시까지,393792,526015,강원도 원주시 무실동,맑음,25,28,11,21,12,31,26,13,16,17
8333,훼미리마트 앞),주중,2010-11-17,12시~13시까지,290764,468196,충청남도 당진시 합덕읍,맑음,25,5,4,12,30,7,6,4,18,30
8333,훼미리마트 앞),주중,2010-11-17,19시~20시까지,290764,468196,충청남도 당진시 합덕읍,맑음,28,5,10,22,14,10,7,8,5,7
8333,훼미리마트 앞),주말,2010-11-20,12시~13시까지,290764,468196,충청남도 당진시 합덕읍,맑음,22,11,18,14,40,35,15,14,17,25
8333,훼미리마트 앞),주말,2010-11-20,19시~20시까지,290764,468196,충청남도 당진시 합덕읍,맑음,30,18,18,12,5,31,15,14,16,10
8334,호남솔로몬저축은행앞,주중,2010-10-20,12시~13시까지,320721,359699,전라북도 전주시 서신동,맑음,18,24,30,16,36,20,88,116,18,46
8334,호남솔로몬저축은행앞,주중,2010-10-20,19시~20시까지,320721,359699,전라북도 전주시 서신동,맑음,36,72,12,12,16,48,98,36,22,18
8334,호남솔로몬저축은행앞,주말,2010-10-23,12시~13시까지,320721,359699,전라북도 전주시 서신동,맑음,62,84,62,28,44,30,38,26,12,20
8334,호남솔로몬저축은행앞,주말,2010-10-23,19시~20시까지,320721,359699,전라북도 전주시 서신동,맑음,30,50,22,14,20,48,74,58,28,18
8335,B지점,주중,2010-10-26,12시~13시까지,396241,526726,강원도 원주시 개운동,맑음,10,12,11,12,19,7,12,16,22,41
8335,B지점,주중,2010-10-26,19시~20시까지,396241,526726,강원도 원주시 개운동,맑음,16,19,15,28,29,32,33,14,23,19
8335,B지점,주말,2010-10-30,12시~13시까지,396241,526726,강원도 원주시 개운동,맑음,27,5,2,5,13,92,9,5,13,10
8335,B지점,주말,2010-10-30,19시~20시까지,396241,526726,강원도 원주시 개운동,맑음,74,21,22,19,19,51,27,24,24,22
8336,명륜3길,주중,2010-11-10,12시~13시까지,321270,360591,전라북도 전주시 덕진동1가,맑음,4,178,82,22,58,36,236,54,28,48
8336,명륜3길,주중,2010-11-10,19시~20시까지,321270,360591,전라북도 전주시 덕진동1가,맑음,86,172,70,22,38,104,340,26,42,52
8336,명륜3길,주말,2010-11-06,12시~13시까지,321270,360591,전라북도 전주시 덕진동1가,맑음,102,148,38,12,28,104,180,26,20,50
8336,명륜3길,주말,2010-11-06,19시~20시까지,321270,360591,전라북도 전주시 덕진동1가,맑음,72,258,76,6,36,138,304,32,16,42
8337,A지점(신천종합병원앞),주중,2010-11-05,12시~13시까지,315224,572806,경기도 의정부시 녹양동,흐림,6,14,23,19,16,9,19,33,22,14
8337,A지점(신천종합병원앞),주중,2010-11-05,19시~20시까지,315224,572806,경기도 의정부시 녹양동,흐림,23,35,38,31,29,35,38,26,25,17
8391,A지점,주말,2010-10-09,12시~13시까지,477502,573703,강원도 강릉시 교1동,맑음,3,2,3,4,5,3,3,9,10,15
8337,A지점(신천종합병원앞),주말,2010-11-07,12시~13시까지,315224,572806,경기도 의정부시 녹양동,흐림,28,18,22,20,18,43,28,18,19,18
8337,A지점(신천종합병원앞),주말,2010-11-07,19시~20시까지,315224,572806,경기도 의정부시 녹양동,흐림,27,16,18,23,21,38,24,18,21,20
8338,청양시외버스터미널 앞,주중,2010-10-15,12시~13시까지,292916,428559,충청남도 청양군 청양읍,맑음,2,27,11,13,37,3,22,17,17,45
8338,청양시외버스터미널 앞,주중,2010-10-15,19시~20시까지,292916,428559,충청남도 청양군 청양읍,맑음,26,31,14,12,22,27,26,20,23,14
8338,청양시외버스터미널 앞,주말,2010-10-16,12시~13시까지,292916,428559,충청남도 청양군 청양읍,맑음,70,17,11,9,39,82,15,18,12,28
8338,청양시외버스터미널 앞,주말,2010-10-16,19시~20시까지,292916,428559,충청남도 청양군 청양읍,맑음,23,28,12,18,21,20,22,20,250,19
8339,청양시내버스터미널 앞,주중,2010-10-15,12시~13시까지,292861,428263,충청남도 청양군 청양읍,맑음,3,6,8,7,36,4,9,6,10,32
8339,청양시내버스터미널 앞,주중,2010-10-15,19시~20시까지,292861,428263,충청남도 청양군 청양읍,맑음,43,21,7,18,30,49,19,16,21,25
8339,청양시내버스터미널 앞,주말,2010-10-16,12시~13시까지,292861,428263,충청남도 청양군 청양읍,맑음,40,10,8,9,31,56,12,10,15,27
8339,청양시내버스터미널 앞,주말,2010-10-16,19시~20시까지,292861,428263,충청남도 청양군 청양읍,맑음,18,22,9,14,22,13,23,18,10,16
8340,"무지개시장,  해피천 앞",주중,2010-10-13,12시~13시까지,343253,411900,대전광역시 서구 정림동,맑음,1,6,15,33,21,3,9,66,86,78
8340,"무지개시장,  해피천 앞",주중,2010-10-13,19시~20시까지,343253,411900,대전광역시 서구 정림동,맑음,27,12,43,27,29,15,18,113,75,46
8340,"무지개시장,  해피천 앞",주말,2010-10-16,12시~13시까지,343253,411900,대전광역시 서구 정림동,맑음,8,18,27,30,25,9,20,46,41,28
8340,"무지개시장,  해피천 앞",주말,2010-10-16,19시~20시까지,343253,411900,대전광역시 서구 정림동,맑음,17,14,36,33,24,20,17,78,52,43
8341,B지점(GS25 앞),주중,2010-10-21,12시~13시까지,318112,582062,경기도 양주시 덕정동,흐림,32,14,4,8,43,50,12,31,56,18
8341,B지점(GS25 앞),주중,2010-10-21,19시~20시까지,318112,582062,경기도 양주시 덕정동,흐림,40,18,5,12,60,68,20,44,76,26
8341,B지점(GS25 앞),주말,2010-10-23,12시~13시까지,318112,582062,경기도 양주시 덕정동,흐림,38,17,6,10,54,62,17,40,63,21
8341,B지점(GS25 앞),주말,2010-10-23,19시~20시까지,318112,582062,경기도 양주시 덕정동,흐림,47,20,10,13,65,70,21,47,82,28
8342,B지점,주중,2010-11-12,12시~13시까지,410455,393364,경상북도 김천시 신음동,맑음,32,35,57,55,48,38,28,78,84,45
8342,B지점,주중,2010-11-12,19시~20시까지,410455,393364,경상북도 김천시 신음동,맑음,35,53,57,66,54,25,54,63,55,57
8342,B지점,주말,2010-11-13,12시~13시까지,410455,393364,경상북도 김천시 신음동,흐림,15,18,35,32,36,13,20,44,48,54
8342,B지점,주말,2010-11-13,19시~20시까지,410455,393364,경상북도 김천시 신음동,흐림,27,38,55,70,53,35,57,66,80,55
8343,A지점,주중,2010-10-28,12시~13시까지,411385,390826,경상북도 김천시 황금동,맑음,12,35,54,70,57,18,20,66,80,63
8343,A지점,주중,2010-10-28,19시~20시까지,411385,390826,경상북도 김천시 황금동,맑음,20,45,75,9,76,30,35,52,120,72
8343,A지점,주말,2010-11-06,12시~13시까지,411385,390826,경상북도 김천시 황금동,흐림,5,12,38,55,50,12,25,65,84,62
8343,A지점,주말,2010-11-06,19시~20시까지,411385,390826,경상북도 김천시 황금동,흐림,22,44,57,80,82,30,60,84,95,63
8344,A 지점 - 세븐일레븐 앞 ,주중,2010-11-10,12시~13시까지,297738,551709,서울특별시 강서구 등촌3동,맑음,4,36,88,68,28,4,92,76,70,24
8344,A 지점 - 세븐일레븐 앞 ,주중,2010-11-10,19시~20시까지,297738,551709,서울특별시 강서구 등촌3동,맑음,0,24,48,36,32,8,20,40,24,44
8344,A 지점 - 세븐일레븐 앞 ,주말,2010-10-02,12시~13시까지,297738,551709,서울특별시 강서구 등촌3동,맑음,16,66,12,60,40,36,44,20,12,36
8344,A 지점 - 세븐일레븐 앞 ,주말,2010-10-02,19시~20시까지,297738,551709,서울특별시 강서구 등촌3동,맑음,8,36,44,36,24,28,32,36,20,36
8345,A지점 : 부평지하상가 중심 R지점 (G동21호 점포),주중,2010-09-08,12시~13시까지,287278,544052,인천광역시 부평구 부평1동,맑음,158,204,154,53,31,151,231,166,58,37
8345,A지점 : 부평지하상가 중심 R지점 (G동21호 점포),주중,2010-09-08,19시~20시까지,287278,544052,인천광역시 부평구 부평1동,맑음,187,215,155,54,33,213,247,171,61,35
8345,A지점 : 부평지하상가 중심 R지점 (G동21호 점포),주말,2010-09-18,12시~13시까지,287278,544052,인천광역시 부평구 부평1동,맑음,588,592,595,157,84,553,637,459,172,107
8345,A지점 : 부평지하상가 중심 R지점 (G동21호 점포),주말,2010-09-18,19시~20시까지,287278,544052,인천광역시 부평구 부평1동,맑음,517,605,415,134,86,585,707,468,167,102
8346,홈마트,주중,2010-10-29,12시~13시까지,344250,313266,전라북도 남원시 노암동,맑음,32,12,24,36,50,28,14,18,30,54
8346,홈마트,주중,2010-10-29,19시~20시까지,344250,313266,전라북도 남원시 노암동,맑음,32,12,16,32,50,36,28,14,34,48
8346,홈마트,주말,2010-10-30,12시~13시까지,344250,313266,전라북도 남원시 노암동,맑음,90,14,28,38,60,60,32,30,34,54
8346,홈마트,주말,2010-10-30,19시~20시까지,344250,313266,전라북도 남원시 노암동,맑음,56,14,18,24,50,80,30,18,28,54
8347,부영아파트 5단지 상가 앞,주중,2010-11-12,12시~13시까지,451016,620895,강원도 속초시 조양동,비,2,13,15,19,21,0,21,31,22,19
8347,부영아파트 5단지 상가 앞,주중,2010-11-12,19시~20시까지,451016,620895,강원도 속초시 조양동,비,7,28,40,18,32,5,19,15,14,10
8347,부영아파트 5단지 상가 앞,주말,2010-11-13,12시~13시까지,451016,620895,강원도 속초시 조양동,맑음,2,3,16,14,20,8,25,9,11,24
8347,부영아파트 5단지 상가 앞,주말,2010-11-13,19시~20시까지,451016,620895,강원도 속초시 조양동,맑음,25,15,40,29,4,29,33,34,9,10
8348,서곡치안센터 앞,주중,2010-11-09,12시~13시까지,318799,359747,전라북도 전주시 효자동3가,흐림,0,4,8,22,26,2,12,20,58,28
8348,서곡치안센터 앞,주중,2010-11-09,19시~20시까지,318799,359747,전라북도 전주시 효자동3가,흐림,58,6,14,34,18,30,10,16,56,32
8348,서곡치안센터 앞,주말,2010-11-07,12시~13시까지,318799,359747,전라북도 전주시 효자동3가,맑음,52,10,8,16,4,56,16,16,34,24
8348,서곡치안센터 앞,주말,2010-11-07,19시~20시까지,318799,359747,전라북도 전주시 효자동3가,맑음,34,12,4,18,6,20,8,8,40,22
8349,굿모닝DC마트,주중,2010-11-15,12시~13시까지,377470,584038,강원도 춘천시 퇴계동,맑음,1,2,9,14,33,2,11,15,10,17
8349,굿모닝DC마트,주중,2010-11-15,19시~20시까지,377470,584038,강원도 춘천시 퇴계동,맑음,9,22,11,15,26,4,20,18,7,10
8349,굿모닝DC마트,주말,2010-11-06,12시~13시까지,377470,584038,강원도 춘천시 퇴계동,맑음,6,4,6,10,9,5,4,6,13,28
8349,굿모닝DC마트,주말,2010-11-06,19시~20시까지,377470,584038,강원도 춘천시 퇴계동,맑음,3,7,9,14,13,0,6,15,10,15
8350,계동치킨,주중,2010-10-29,12시~13시까지,344223,313366,전라북도 남원시 노암동,맑음,26,24,18,22,36,28,14,16,26,20
8350,계동치킨,주중,2010-10-29,19시~20시까지,344223,313366,전라북도 남원시 노암동,맑음,48,24,16,28,38,44,30,32,18,40
8350,계동치킨,주말,2010-10-30,12시~13시까지,344223,313366,전라북도 남원시 노암동,맑음,92,54,14,32,68,42,22,44,28,52
8350,계동치킨,주말,2010-10-30,19시~20시까지,344223,313366,전라북도 남원시 노암동,맑음,38,20,12,16,28,44,32,22,24,34
8351,범천1동(A지점),주중,2010-11-01,12시~13시까지,496682,283780,부산광역시 부산진구 범천1동,맑음,2,43,40,34,39,4,48,43,50,50
8351,범천1동(A지점),주중,2010-11-01,19시~20시까지,496682,283780,부산광역시 부산진구 범천1동,맑음,12,44,43,39,40,10,50,42,48,49
8351,범천1동(A지점),주말,2010-11-06,12시~13시까지,496682,283780,부산광역시 부산진구 범천1동,맑음,4,29,27,33,34,3,32,29,40,41
8351,범천1동(A지점),주말,2010-11-06,19시~20시까지,496682,283780,부산광역시 부산진구 범천1동,맑음,16,28,23,30,36,10,30,25,38,38
8352,타이어프로 앞,주중,2010-11-12,12시~13시까지,450905,621138,강원도 속초시 조양동,비,0,5,16,18,8,2,6,14,13,12
8352,타이어프로 앞,주중,2010-11-12,19시~20시까지,450905,621138,강원도 속초시 조양동,비,14,5,16,37,17,23,12,30,15,10
8352,타이어프로 앞,주말,2010-11-13,12시~13시까지,450905,621138,강원도 속초시 조양동,맑음,18,15,37,39,22,8,13,20,31,14
8352,타이어프로 앞,주말,2010-11-13,19시~20시까지,450905,621138,강원도 속초시 조양동,맑음,7,16,20,8,9,15,9,13,9,12
8353,B지역(덕수빌딩앞),주중,2010-11-17,12시~13시까지,344349,416289,대전광역시 서구 갈마2동,맑음,0,36,66,20,4,0,39,51,30,6
8353,B지역(덕수빌딩앞),주중,2010-11-17,19시~20시까지,344349,416289,대전광역시 서구 갈마2동,맑음,18,54,63,22,5,9,48,30,50,4
8353,B지역(덕수빌딩앞),주말,2010-11-20,12시~13시까지,344349,416289,대전광역시 서구 갈마2동,맑음,45,60,51,20,4,21,72,48,30,6
